Date,Time,Visitor,Visitor_Goals,Home,Home_Goals,OT,Winner,Loser,HPP,VPP
2018-01-31,7:30 PM,New York Islanders,0,Toronto Maple Leafs,5,,Toronto Maple Leafs,New York Islanders,0.55,0.48333333333333334
2018-01-31,8:00 PM,Philadelphia Flyers,3,Washington Capitals,5,,Washington Capitals,Philadelphia Flyers,0.7,0.6166666666666667
2018-02-01,9:00 PM,Dallas Stars,4,Arizona Coyotes,1,,Dallas Stars,Arizona Coyotes,0.43333333333333335,0.6166666666666667
2018-02-01,7:00 PM,St. Louis Blues,1,Boston Bruins,3,,Boston Bruins,St. Louis Blues,0.8,0.5333333333333333
2018-02-01,7:00 PM,Florida Panthers,4,Buffalo Sabres,2,,Florida Panthers,Buffalo Sabres,0.38333333333333336,0.5
2018-02-01,7:00 PM,Montreal Canadiens,0,Carolina Hurricanes,2,,Carolina Hurricanes,Montreal Canadiens,0.5333333333333333,0.4666666666666667
2018-02-01,9:00 PM,Tampa Bay Lightning,7,Calgary Flames,4,,Tampa Bay Lightning,Calgary Flames,0.5666666666666667,0.65
2018-02-01,9:00 PM,Colorado Avalanche,4,Edmonton Oilers,3,OT,Colorado Avalanche,Edmonton Oilers,0.5166666666666667,0.6166666666666667
2018-02-01,7:00 PM,Philadelphia Flyers,3,New Jersey Devils,4,,New Jersey Devils,Philadelphia Flyers,0.55,0.6
2018-02-01,8:30 PM,Los Angeles Kings,0,Nashville Predators,5,,Nashville Predators,Los Angeles Kings,0.7166666666666667,0.55
2018-02-01,7:00 PM,Toronto Maple Leafs,4,New York Rangers,0,,Toronto Maple Leafs,New York Rangers,0.5833333333333334,0.5833333333333334
2018-02-01,7:00 PM,Anaheim Ducks,1,Ottawa Senators,2,OT,Ottawa Senators,Anaheim Ducks,0.2833333333333333,0.6
2018-02-01,10:00 PM,Chicago Blackhawks,2,Vancouver Canucks,4,,Vancouver Canucks,Chicago Blackhawks,0.4166666666666667,0.55
2018-02-01,8:00 PM,Vegas Golden Knights,3,Winnipeg Jets,2,OT,Vegas Golden Knights,Winnipeg Jets,0.65,0.75
2018-02-02,7:00 PM,Detroit Red Wings,4,Carolina Hurricanes,1,,Detroit Red Wings,Carolina Hurricanes,0.5666666666666667,0.4666666666666667
2018-02-02,7:00 PM,San Jose Sharks,3,Columbus Blue Jackets,1,,San Jose Sharks,Columbus Blue Jackets,0.55,0.6166666666666667
2018-02-02,8:00 PM,Vegas Golden Knights,2,Minnesota Wild,5,,Minnesota Wild,Vegas Golden Knights,0.6333333333333333,0.75
2018-02-02,7:00 PM,Washington Capitals,4,Pittsburgh Penguins,7,,Pittsburgh Penguins,Washington Capitals,0.5666666666666667,0.7333333333333333
2018-02-03,7:00 PM,Toronto Maple Leafs,1,Boston Bruins,4,,Boston Bruins,Toronto Maple Leafs,0.8,0.6
2018-02-03,7:00 PM,St. Louis Blues,1,Buffalo Sabres,0,,St. Louis Blues,Buffalo Sabres,0.38333333333333336,0.5333333333333333
2018-02-03,10:00 PM,Chicago Blackhawks,3,Calgary Flames,4,OT,Calgary Flames,Chicago Blackhawks,0.55,0.5333333333333333
2018-02-03,8:00 PM,Minnesota Wild,1,Dallas Stars,6,,Dallas Stars,Minnesota Wild,0.65,0.6333333333333333
2018-02-03,7:00 PM,Detroit Red Wings,2,Florida Panthers,3,,Florida Panthers,Detroit Red Wings,0.5333333333333333,0.4666666666666667
2018-02-03,10:30 PM,Arizona Coyotes,0,Los Angeles Kings,6,,Los Angeles Kings,Arizona Coyotes,0.55,0.4
2018-02-03,1:00 PM,Anaheim Ducks,2,Montreal Canadiens,5,,Montreal Canadiens,Anaheim Ducks,0.4666666666666667,0.6166666666666667
2018-02-03,7:00 PM,Pittsburgh Penguins,1,New Jersey Devils,3,,New Jersey Devils,Pittsburgh Penguins,0.55,0.6
2018-02-03,8:00 PM,New York Rangers,2,Nashville Predators,5,,Nashville Predators,New York Rangers,0.7166666666666667,0.55
2018-02-03,7:00 PM,Columbus Blue Jackets,3,New York Islanders,4,,New York Islanders,Columbus Blue Jackets,0.45,0.5166666666666667
2018-02-03,1:00 PM,Ottawa Senators,4,Philadelphia Flyers,3,SO,Ottawa Senators,Philadelphia Flyers,0.6,0.31666666666666665
2018-02-03,10:00 PM,Tampa Bay Lightning,4,Vancouver Canucks,2,,Tampa Bay Lightning,Vancouver Canucks,0.4166666666666667,0.65
2018-02-03,7:00 PM,Colorado Avalanche,0,Winnipeg Jets,3,,Winnipeg Jets,Colorado Avalanche,0.6333333333333333,0.6166666666666667
2018-02-04,1:00 PM,San Jose Sharks,3,Carolina Hurricanes,1,,San Jose Sharks,Carolina Hurricanes,0.5333333333333333,0.6333333333333333
2018-02-04,1:00 PM,Ottawa Senators,1,Montreal Canadiens,4,,Montreal Canadiens,Ottawa Senators,0.5,0.35
2018-02-04,12:30 PM,Vegas Golden Knights,4,Washington Capitals,3,,Vegas Golden Knights,Washington Capitals,0.7,0.7166666666666667
2018-02-05,8:30 PM,New York Rangers,1,Dallas Stars,2,,Dallas Stars,New York Rangers,0.65,0.5166666666666667
2018-02-05,9:00 PM,Tampa Bay Lightning,2,Edmonton Oilers,6,,Edmonton Oilers,Tampa Bay Lightning,0.5333333333333333,0.6833333333333333
2018-02-05,7:00 PM,Nashville Predators,5,New York Islanders,4,OT,Nashville Predators,New York Islanders,0.45,0.7166666666666667
2018-02-05,7:00 PM,Anaheim Ducks,4,Toronto Maple Leafs,7,,Toronto Maple Leafs,Anaheim Ducks,0.5666666666666667,0.6
2018-02-06,7:00 PM,Anaheim Ducks,4,Buffalo Sabres,3,OT,Anaheim Ducks,Buffalo Sabres,0.38333333333333336,0.6
2018-02-06,7:00 PM,Philadelphia Flyers,2,Carolina Hurricanes,1,OT,Philadelphia Flyers,Carolina Hurricanes,0.5166666666666667,0.6
2018-02-06,7:00 PM,Washington Capitals,3,Columbus Blue Jackets,2,,Washington Capitals,Columbus Blue Jackets,0.48333333333333334,0.7
2018-02-06,8:30 PM,Calgary Flames,3,Chicago Blackhawks,2,,Calgary Flames,Chicago Blackhawks,0.5166666666666667,0.5833333333333334
2018-02-06,9:00 PM,San Jose Sharks,1,Colorado Avalanche,3,,Colorado Avalanche,San Jose Sharks,0.6,0.6333333333333333
2018-02-06,7:30 PM,Boston Bruins,3,Detroit Red Wings,2,,Boston Bruins,Detroit Red Wings,0.45,0.8
2018-02-06,7:30 PM,Vancouver Canucks,1,Florida Panthers,3,,Florida Panthers,Vancouver Canucks,0.5666666666666667,0.38333333333333336
2018-02-06,7:30 PM,New Jersey Devils,3,Ottawa Senators,5,,Ottawa Senators,New Jersey Devils,0.35,0.5666666666666667
2018-02-06,7:00 PM,Vegas Golden Knights,4,Pittsburgh Penguins,5,,Pittsburgh Penguins,Vegas Golden Knights,0.6,0.7166666666666667
2018-02-06,8:00 PM,Minnesota Wild,6,St. Louis Blues,2,,Minnesota Wild,St. Louis Blues,0.5333333333333333,0.6
2018-02-06,8:00 PM,Arizona Coyotes,3,Winnipeg Jets,4,,Winnipeg Jets,Arizona Coyotes,0.6666666666666666,0.36666666666666664
2018-02-07,10:30 PM,Edmonton Oilers,2,Los Angeles Kings,5,,Los Angeles Kings,Edmonton Oilers,0.5833333333333334,0.5666666666666667
2018-02-07,8:00 PM,Boston Bruins,6,New York Rangers,1,,Boston Bruins,New York Rangers,0.48333333333333334,0.8
2018-02-07,7:30 PM,Nashville Predators,2,Toronto Maple Leafs,3,SO,Toronto Maple Leafs,Nashville Predators,0.6,0.7166666666666667
2018-02-08,7:00 PM,New York Islanders,3,Buffalo Sabres,4,,Buffalo Sabres,New York Islanders,0.36666666666666664,0.43333333333333335
2018-02-08,8:30 PM,Dallas Stars,4,Chicago Blackhawks,2,,Dallas Stars,Chicago Blackhawks,0.48333333333333334,0.65
2018-02-08,8:00 PM,Arizona Coyotes,4,Minnesota Wild,3,OT,Arizona Coyotes,Minnesota Wild,0.6333333333333333,0.3333333333333333
2018-02-08,7:00 PM,Calgary Flames,3,New Jersey Devils,2,,Calgary Flames,New Jersey Devils,0.5333333333333333,0.5833333333333334
2018-02-08,7:30 PM,Nashville Predators,3,Ottawa Senators,4,OT,Ottawa Senators,Nashville Predators,0.38333333333333336,0.7
2018-02-08,7:00 PM,Montreal Canadiens,3,Philadelphia Flyers,5,,Philadelphia Flyers,Montreal Canadiens,0.6166666666666667,0.5166666666666667
2018-02-08,10:30 PM,Vegas Golden Knights,5,San Jose Sharks,3,,Vegas Golden Knights,San Jose Sharks,0.6,0.7166666666666667
2018-02-08,8:00 PM,Colorado Avalanche,1,St. Louis Blues,6,,St. Louis Blues,Colorado Avalanche,0.5333333333333333,0.6333333333333333
2018-02-08,7:30 PM,Vancouver Canucks,2,Tampa Bay Lightning,5,,Tampa Bay Lightning,Vancouver Canucks,0.6833333333333333,0.38333333333333336
2018-02-09,10:00 PM,Edmonton Oilers,2,Anaheim Ducks,3,,Anaheim Ducks,Edmonton Oilers,0.6,0.5333333333333333
2018-02-09,7:30 PM,Vancouver Canucks,1,Carolina Hurricanes,4,,Carolina Hurricanes,Vancouver Canucks,0.5333333333333333,0.36666666666666664
2018-02-09,8:30 PM,Pittsburgh Penguins,3,Dallas Stars,4,SO,Dallas Stars,Pittsburgh Penguins,0.65,0.6
2018-02-09,7:30 PM,Los Angeles Kings,3,Florida Panthers,1,,Los Angeles Kings,Florida Panthers,0.5666666666666667,0.6
2018-02-09,7:00 PM,Detroit Red Wings,6,New York Islanders,7,OT,New York Islanders,Detroit Red Wings,0.43333333333333335,0.45
2018-02-09,7:00 PM,Calgary Flames,3,New York Rangers,4,,New York Rangers,Calgary Flames,0.45,0.6166666666666667
2018-02-09,8:00 PM,St. Louis Blues,5,Winnipeg Jets,2,,St. Louis Blues,Winnipeg Jets,0.6666666666666666,0.5666666666666667
2018-02-09,7:00 PM,Columbus Blue Jackets,2,Washington Capitals,4,,Washington Capitals,Columbus Blue Jackets,0.7,0.45
2018-02-10,8:00 PM,Philadelphia Flyers,4,Arizona Coyotes,3,SO,Philadelphia Flyers,Arizona Coyotes,0.36666666666666664,0.6333333333333333
2018-02-10,7:00 PM,Buffalo Sabres,4,Boston Bruins,2,,Buffalo Sabres,Boston Bruins,0.8333333333333334,0.4
2018-02-10,8:00 PM,Colorado Avalanche,1,Carolina Hurricanes,3,,Carolina Hurricanes,Colorado Avalanche,0.5333333333333333,0.6
2018-02-10,7:00 PM,New Jersey Devils,1,Columbus Blue Jackets,6,,Columbus Blue Jackets,New Jersey Devils,0.45,0.5
2018-02-10,8:00 PM,Chicago Blackhawks,0,Minnesota Wild,3,,Minnesota Wild,Chicago Blackhawks,0.65,0.48333333333333334
2018-02-10,7:00 PM,Nashville Predators,3,Montreal Canadiens,2,SO,Nashville Predators,Montreal Canadiens,0.48333333333333334,0.7
2018-02-10,10:00 PM,Edmonton Oilers,4,San Jose Sharks,6,,San Jose Sharks,Edmonton Oilers,0.5666666666666667,0.5333333333333333
2018-02-10,7:00 PM,Los Angeles Kings,3,Tampa Bay Lightning,4,,Tampa Bay Lightning,Los Angeles Kings,0.6833333333333333,0.6
2018-02-10,7:00 PM,Ottawa Senators,3,Toronto Maple Leafs,6,,Toronto Maple Leafs,Ottawa Senators,0.6,0.4166666666666667
2018-02-11,8:00 PM,San Jose Sharks,3,Anaheim Ducks,2,SO,San Jose Sharks,Anaheim Ducks,0.6333333333333333,0.6
2018-02-11,7:00 PM,Colorado Avalanche,5,Buffalo Sabres,4,,Colorado Avalanche,Buffalo Sabres,0.43333333333333335,0.6
2018-02-11,4:00 PM,Vancouver Canucks,6,Dallas Stars,0,,Vancouver Canucks,Dallas Stars,0.65,0.36666666666666664
2018-02-11,7:00 PM,Boston Bruins,5,New Jersey Devils,3,,Boston Bruins,New Jersey Devils,0.5,0.8
2018-02-11,7:00 PM,Calgary Flames,3,New York Islanders,2,,Calgary Flames,New York Islanders,0.43333333333333335,0.5833333333333334
2018-02-11,12:00 PM,Pittsburgh Penguins,4,St. Louis Blues,1,,Pittsburgh Penguins,St. Louis Blues,0.5833333333333334,0.5833333333333334
2018-02-11,8:00 PM,Philadelphia Flyers,4,Vegas Golden Knights,1,,Philadelphia Flyers,Vegas Golden Knights,0.75,0.6666666666666666
2018-02-11,3:00 PM,New York Rangers,3,Winnipeg Jets,1,,New York Rangers,Winnipeg Jets,0.65,0.48333333333333334
2018-02-11,3:00 PM,Detroit Red Wings,5,Washington Capitals,4,OT,Detroit Red Wings,Washington Capitals,0.7,0.45
2018-02-12,9:00 PM,Chicago Blackhawks,1,Arizona Coyotes,6,,Arizona Coyotes,Chicago Blackhawks,0.35,0.4666666666666667
2018-02-12,9:00 PM,Florida Panthers,7,Edmonton Oilers,5,,Florida Panthers,Edmonton Oilers,0.5,0.5666666666666667
2018-02-12,7:00 PM,Tampa Bay Lightning,3,Toronto Maple Leafs,4,,Toronto Maple Leafs,Tampa Bay Lightning,0.6,0.7166666666666667
2018-02-13,7:00 PM,Calgary Flames,2,Boston Bruins,5,,Boston Bruins,Calgary Flames,0.8,0.6166666666666667
2018-02-13,7:00 PM,Tampa Bay Lightning,3,Buffalo Sabres,5,,Buffalo Sabres,Tampa Bay Lightning,0.43333333333333335,0.6833333333333333
2018-02-13,7:00 PM,Los Angeles Kings,3,Carolina Hurricanes,7,,Carolina Hurricanes,Los Angeles Kings,0.5666666666666667,0.5666666666666667
2018-02-13,7:30 PM,Anaheim Ducks,1,Detroit Red Wings,2,,Detroit Red Wings,Anaheim Ducks,0.4666666666666667,0.6333333333333333
2018-02-13,8:00 PM,New York Rangers,2,Minnesota Wild,3,,Minnesota Wild,New York Rangers,0.65,0.48333333333333334
2018-02-13,8:00 PM,St. Louis Blues,3,Nashville Predators,4,OT,Nashville Predators,St. Louis Blues,0.7,0.55
2018-02-13,7:00 PM,Columbus Blue Jackets,4,New York Islanders,1,,Columbus Blue Jackets,New York Islanders,0.43333333333333335,0.45
2018-02-13,7:00 PM,New Jersey Devils,5,Philadelphia Flyers,4,SO,New Jersey Devils,Philadelphia Flyers,0.7,0.4666666666666667
2018-02-13,7:00 PM,Ottawa Senators,3,Pittsburgh Penguins,6,,Pittsburgh Penguins,Ottawa Senators,0.5833333333333334,0.38333333333333336
2018-02-13,10:30 PM,Arizona Coyotes,2,San Jose Sharks,1,,Arizona Coyotes,San Jose Sharks,0.6333333333333333,0.38333333333333336
2018-02-13,10:00 PM,Chicago Blackhawks,2,Vegas Golden Knights,5,,Vegas Golden Knights,Chicago Blackhawks,0.75,0.45
2018-02-13,8:00 PM,Washington Capitals,3,Winnipeg Jets,4,OT,Winnipeg Jets,Washington Capitals,0.6166666666666667,0.6833333333333333
2018-02-14,9:30 PM,Montreal Canadiens,0,Colorado Avalanche,2,,Colorado Avalanche,Montreal Canadiens,0.6333333333333333,0.4666666666666667
2018-02-14,7:00 PM,Columbus Blue Jackets,3,Toronto Maple Leafs,6,,Toronto Maple Leafs,Columbus Blue Jackets,0.6333333333333333,0.45
2018-02-14,10:00 PM,Florida Panthers,4,Vancouver Canucks,3,,Florida Panthers,Vancouver Canucks,0.36666666666666664,0.5666666666666667
2018-02-15,9:00 PM,Montreal Canadiens,2,Arizona Coyotes,5,,Arizona Coyotes,Montreal Canadiens,0.4,0.43333333333333335
2018-02-15,8:30 PM,Anaheim Ducks,3,Chicago Blackhawks,2,,Anaheim Ducks,Chicago Blackhawks,0.45,0.6166666666666667
2018-02-15,8:00 PM,Washington Capitals,5,Minnesota Wild,2,,Washington Capitals,Minnesota Wild,0.65,0.7
2018-02-15,7:00 PM,Carolina Hurricanes,2,New Jersey Devils,5,,New Jersey Devils,Carolina Hurricanes,0.5,0.5833333333333334
2018-02-15,8:00 PM,Calgary Flames,4,Nashville Predators,3,,Calgary Flames,Nashville Predators,0.7333333333333333,0.6166666666666667
2018-02-15,7:00 PM,New York Rangers,0,New York Islanders,3,,New York Islanders,New York Rangers,0.4166666666666667,0.45
2018-02-15,7:30 PM,Buffalo Sabres,2,Ottawa Senators,3,OT,Ottawa Senators,Buffalo Sabres,0.38333333333333336,0.4666666666666667
2018-02-15,7:00 PM,Los Angeles Kings,1,Pittsburgh Penguins,3,,Pittsburgh Penguins,Los Angeles Kings,0.5833333333333334,0.5333333333333333
2018-02-15,10:30 PM,Vancouver Canucks,1,San Jose Sharks,4,,San Jose Sharks,Vancouver Canucks,0.6,0.3333333333333333
2018-02-15,7:30 PM,Detroit Red Wings,1,Tampa Bay Lightning,4,,Tampa Bay Lightning,Detroit Red Wings,0.65,0.5
2018-02-15,10:00 PM,Edmonton Oilers,1,Vegas Golden Knights,4,,Vegas Golden Knights,Edmonton Oilers,0.75,0.4666666666666667
2018-02-16,7:30 PM,New York Islanders,3,Carolina Hurricanes,0,,New York Islanders,Carolina Hurricanes,0.5666666666666667,0.45
2018-02-16,7:00 PM,Philadelphia Flyers,2,Columbus Blue Jackets,1,OT,Philadelphia Flyers,Columbus Blue Jackets,0.45,0.6833333333333333
2018-02-16,8:30 PM,St. Louis Blues,1,Dallas Stars,2,,Dallas Stars,St. Louis Blues,0.6166666666666667,0.5333333333333333
2018-02-16,8:00 PM,Colorado Avalanche,1,Winnipeg Jets,6,,Winnipeg Jets,Colorado Avalanche,0.6166666666666667,0.6666666666666666
2018-02-17,4:00 PM,Edmonton Oilers,0,Arizona Coyotes,1,,Arizona Coyotes,Edmonton Oilers,0.43333333333333335,0.4666666666666667
2018-02-17,1:00 PM,Los Angeles Kings,4,Buffalo Sabres,2,,Los Angeles Kings,Buffalo Sabres,0.45,0.5
2018-02-17,10:00 PM,Florida Panthers,6,Calgary Flames,3,,Florida Panthers,Calgary Flames,0.6333333333333333,0.5666666666666667
2018-02-17,8:30 PM,Washington Capitals,1,Chicago Blackhawks,7,,Chicago Blackhawks,Washington Capitals,0.45,0.7
2018-02-17,2:00 PM,Anaheim Ducks,3,Minnesota Wild,2,SO,Anaheim Ducks,Minnesota Wild,0.65,0.6166666666666667
2018-02-17,8:00 PM,Detroit Red Wings,3,Nashville Predators,1,,Detroit Red Wings,Nashville Predators,0.7,0.5
2018-02-17,2:00 PM,New York Rangers,3,Ottawa Senators,6,,Ottawa Senators,New York Rangers,0.4166666666666667,0.45
2018-02-17,7:00 PM,Toronto Maple Leafs,3,Pittsburgh Penguins,5,,Pittsburgh Penguins,Toronto Maple Leafs,0.6166666666666667,0.6333333333333333
2018-02-17,7:00 PM,New Jersey Devils,4,Tampa Bay Lightning,3,,New Jersey Devils,Tampa Bay Lightning,0.65,0.5
2018-02-17,10:00 PM,Boston Bruins,1,Vancouver Canucks,6,,Vancouver Canucks,Boston Bruins,0.3,0.8333333333333334
2018-02-17,7:00 PM,Montreal Canadiens,3,Vegas Golden Knights,6,,Vegas Golden Knights,Montreal Canadiens,0.75,0.4
2018-02-18,5:00 PM,New Jersey Devils,3,Carolina Hurricanes,2,OT,New Jersey Devils,Carolina Hurricanes,0.5666666666666667,0.5333333333333333
2018-02-18,6:00 PM,Pittsburgh Penguins,5,Columbus Blue Jackets,2,,Pittsburgh Penguins,Columbus Blue Jackets,0.4666666666666667,0.6166666666666667
2018-02-18,3:00 PM,Edmonton Oilers,4,Colorado Avalanche,2,,Edmonton Oilers,Colorado Avalanche,0.6666666666666666,0.43333333333333335
2018-02-18,7:00 PM,Toronto Maple Leafs,3,Detroit Red Wings,2,,Toronto Maple Leafs,Detroit Red Wings,0.5333333333333333,0.6
2018-02-18,12:00 PM,Philadelphia Flyers,7,New York Rangers,4,,Philadelphia Flyers,New York Rangers,0.4166666666666667,0.6833333333333333
2018-02-18,8:00 PM,Dallas Stars,2,San Jose Sharks,5,,San Jose Sharks,Dallas Stars,0.6,0.65
2018-02-18,8:00 PM,Florida Panthers,2,Winnipeg Jets,7,,Winnipeg Jets,Florida Panthers,0.65,0.6
2018-02-19,3:00 PM,Washington Capitals,3,Buffalo Sabres,2,,Washington Capitals,Buffalo Sabres,0.43333333333333335,0.6666666666666666
2018-02-19,4:00 PM,Boston Bruins,2,Calgary Flames,1,OT,Boston Bruins,Calgary Flames,0.6,0.8
2018-02-19,8:30 PM,Los Angeles Kings,3,Chicago Blackhawks,1,,Los Angeles Kings,Chicago Blackhawks,0.45,0.5
2018-02-19,8:00 PM,Ottawa Senators,2,Nashville Predators,5,,Nashville Predators,Ottawa Senators,0.6666666666666666,0.43333333333333335
2018-02-19,1:00 PM,Minnesota Wild,5,New York Islanders,3,,Minnesota Wild,New York Islanders,0.45,0.6333333333333333
2018-02-19,10:00 PM,Anaheim Ducks,2,Vegas Golden Knights,0,,Anaheim Ducks,Vegas Golden Knights,0.75,0.6333333333333333
2018-02-20,7:30 PM,Nashville Predators,3,Detroit Red Wings,2,,Nashville Predators,Detroit Red Wings,0.5,0.6666666666666666
2018-02-20,9:00 PM,Boston Bruins,3,Edmonton Oilers,2,,Boston Bruins,Edmonton Oilers,0.4666666666666667,0.8
2018-02-20,7:00 PM,Columbus Blue Jackets,2,New Jersey Devils,1,,Columbus Blue Jackets,New Jersey Devils,0.5666666666666667,0.43333333333333335
2018-02-20,7:00 PM,Montreal Canadiens,2,Philadelphia Flyers,3,OT,Philadelphia Flyers,Montreal Canadiens,0.6833333333333333,0.36666666666666664
2018-02-20,8:00 PM,San Jose Sharks,3,St. Louis Blues,2,,San Jose Sharks,St. Louis Blues,0.5,0.6166666666666667
2018-02-20,7:00 PM,Florida Panthers,0,Toronto Maple Leafs,1,,Toronto Maple Leafs,Florida Panthers,0.6,0.5833333333333334
2018-02-20,10:00 PM,Colorado Avalanche,5,Vancouver Canucks,4,OT,Colorado Avalanche,Vancouver Canucks,0.3333333333333333,0.6333333333333333
2018-02-20,8:00 PM,Los Angeles Kings,4,Winnipeg Jets,3,,Los Angeles Kings,Winnipeg Jets,0.6833333333333333,0.5
2018-02-20,7:00 PM,Tampa Bay Lightning,4,Washington Capitals,2,,Tampa Bay Lightning,Washington Capitals,0.6666666666666666,0.6166666666666667
2018-02-21,10:00 PM,Dallas Stars,0,Anaheim Ducks,2,,Anaheim Ducks,Dallas Stars,0.6333333333333333,0.65
2018-02-21,8:00 PM,Ottawa Senators,2,Chicago Blackhawks,3,SO,Chicago Blackhawks,Ottawa Senators,0.4166666666666667,0.43333333333333335
2018-02-21,10:30 PM,Calgary Flames,3,Vegas Golden Knights,7,,Vegas Golden Knights,Calgary Flames,0.7166666666666667,0.5833333333333334
2018-02-22,9:00 PM,Calgary Flames,5,Arizona Coyotes,2,,Calgary Flames,Arizona Coyotes,0.43333333333333335,0.5666666666666667
2018-02-22,7:30 PM,Buffalo Sabres,3,Detroit Red Wings,2,OT,Buffalo Sabres,Detroit Red Wings,0.5,0.4166666666666667
2018-02-22,9:00 PM,Colorado Avalanche,2,Edmonton Oilers,3,OT,Edmonton Oilers,Colorado Avalanche,0.43333333333333335,0.6333333333333333
2018-02-22,7:30 PM,Washington Capitals,2,Florida Panthers,3,,Florida Panthers,Washington Capitals,0.5666666666666667,0.6333333333333333
2018-02-22,10:30 PM,Dallas Stars,2,Los Angeles Kings,0,,Dallas Stars,Los Angeles Kings,0.5,0.65
2018-02-22,7:30 PM,New York Rangers,1,Montreal Canadiens,3,,Montreal Canadiens,New York Rangers,0.38333333333333336,0.4
2018-02-22,7:00 PM,Minnesota Wild,4,New Jersey Devils,2,,Minnesota Wild,New Jersey Devils,0.5333333333333333,0.6333333333333333
2018-02-22,8:00 PM,San Jose Sharks,1,Nashville Predators,7,,Nashville Predators,San Jose Sharks,0.6833333333333333,0.6166666666666667
2018-02-22,7:30 PM,Tampa Bay Lightning,4,Ottawa Senators,3,,Tampa Bay Lightning,Ottawa Senators,0.45,0.6166666666666667
2018-02-22,7:00 PM,Columbus Blue Jackets,1,Philadelphia Flyers,2,,Philadelphia Flyers,Columbus Blue Jackets,0.6833333333333333,0.43333333333333335
2018-02-22,7:00 PM,New York Islanders,3,Toronto Maple Leafs,4,SO,Toronto Maple Leafs,New York Islanders,0.6333333333333333,0.45
2018-02-23,7:30 PM,Pittsburgh Penguins,6,Carolina Hurricanes,1,,Pittsburgh Penguins,Carolina Hurricanes,0.55,0.65
2018-02-23,8:30 PM,San Jose Sharks,1,Chicago Blackhawks,3,,Chicago Blackhawks,San Jose Sharks,0.4166666666666667,0.6
2018-02-23,7:00 PM,Minnesota Wild,4,New York Rangers,1,,Minnesota Wild,New York Rangers,0.4,0.6333333333333333
2018-02-23,8:00 PM,Winnipeg Jets,4,St. Louis Blues,0,,Winnipeg Jets,St. Louis Blues,0.4666666666666667,0.6666666666666666
2018-02-23,10:30 PM,Vancouver Canucks,3,Vegas Golden Knights,6,,Vegas Golden Knights,Vancouver Canucks,0.7333333333333333,0.35
2018-02-24,8:00 PM,Anaheim Ducks,0,Arizona Coyotes,2,,Arizona Coyotes,Anaheim Ducks,0.4166666666666667,0.6333333333333333
2018-02-24,7:00 PM,Chicago Blackhawks,2,Columbus Blue Jackets,3,,Columbus Blue Jackets,Chicago Blackhawks,0.43333333333333335,0.4166666666666667
2018-02-24,4:00 PM,Colorado Avalanche,1,Calgary Flames,5,,Calgary Flames,Colorado Avalanche,0.6,0.65
2018-02-24,7:00 PM,Winnipeg Jets,5,Dallas Stars,3,,Winnipeg Jets,Dallas Stars,0.65,0.6666666666666666
2018-02-24,7:00 PM,Carolina Hurricanes,1,Detroit Red Wings,3,,Detroit Red Wings,Carolina Hurricanes,0.5,0.5166666666666667
2018-02-24,7:00 PM,Pittsburgh Penguins,5,Florida Panthers,6,,Florida Panthers,Pittsburgh Penguins,0.5666666666666667,0.6833333333333333
2018-02-24,10:00 PM,Edmonton Oilers,4,Los Angeles Kings,3,,Edmonton Oilers,Los Angeles Kings,0.4666666666666667,0.4666666666666667
2018-02-24,7:00 PM,Tampa Bay Lightning,4,Montreal Canadiens,3,SO,Tampa Bay Lightning,Montreal Canadiens,0.4,0.6166666666666667
2018-02-24,6:15 PM,New York Islanders,1,New Jersey Devils,2,,New Jersey Devils,New York Islanders,0.5166666666666667,0.4666666666666667
2018-02-24,2:00 PM,Philadelphia Flyers,5,Ottawa Senators,3,,Philadelphia Flyers,Ottawa Senators,0.4166666666666667,0.6833333333333333
2018-02-24,7:00 PM,Boston Bruins,3,Toronto Maple Leafs,4,,Toronto Maple Leafs,Boston Bruins,0.6666666666666666,0.8
2018-02-24,7:00 PM,Buffalo Sabres,1,Washington Capitals,5,,Washington Capitals,Buffalo Sabres,0.6333333333333333,0.4166666666666667
2018-02-25,8:00 PM,Edmonton Oilers,6,Anaheim Ducks,5,SO,Edmonton Oilers,Anaheim Ducks,0.6166666666666667,0.4666666666666667
2018-02-25,9:30 PM,Vancouver Canucks,3,Arizona Coyotes,1,,Vancouver Canucks,Arizona Coyotes,0.45,0.35
2018-02-25,5:00 PM,Boston Bruins,1,Buffalo Sabres,4,,Buffalo Sabres,Boston Bruins,0.4166666666666667,0.8
2018-02-25,8:00 PM,San Jose Sharks,2,Minnesota Wild,3,OT,Minnesota Wild,San Jose Sharks,0.6333333333333333,0.6
2018-02-25,12:00 PM,St. Louis Blues,0,Nashville Predators,4,,Nashville Predators,St. Louis Blues,0.6833333333333333,0.4666666666666667
2018-02-25,7:30 PM,Detroit Red Wings,3,New York Rangers,2,OT,Detroit Red Wings,New York Rangers,0.36666666666666664,0.5166666666666667
2018-02-26,7:00 PM,Washington Capitals,1,Columbus Blue Jackets,5,,Columbus Blue Jackets,Washington Capitals,0.43333333333333335,0.6333333333333333
2018-02-26,9:00 PM,Vancouver Canucks,1,Colorado Avalanche,3,,Colorado Avalanche,Vancouver Canucks,0.6166666666666667,0.38333333333333336
2018-02-26,10:30 PM,Vegas Golden Knights,2,Los Angeles Kings,3,OT,Los Angeles Kings,Vegas Golden Knights,0.4666666666666667,0.7333333333333333
